"lat","lon","CellNumber"
-54.12189878,-12.656481769,185117718
-54.095770557,-12.362706321,182094850
-51.289824171,-12.211767853,180541568
-54.6001802759999,-17.038155613,230352729
-53.5583487069999,-10.06112092,158322315
-53.578669554,-10.061593939,158322306
-54.041326205,-10.1480750879999,159228948
-53.9902785479999,-10.219085247,159963101
-53.950226517,-10.5286250849999,163158736
-53.930133798,-10.553194052,163396258
-54.6424709519999,-14.6448127159999,205651461
-54.5218571519999,-14.690988251,206126543
-54.479087592,-14.6889012739999,206104971
-56.517833104,-15.7682802909999,217245468
-56.5988989849999,-15.797414218,217547717
-56.801152986,-15.8130679229999,217720357
-56.538820718,-15.8100883,217677298
-56.651380757,-15.879066092,218389780
-56.7806194349999,-15.962351741,219253399
-56.9777651649999,-15.962326845,219253304
-57.106034232,-15.98793167,219512347
-56.987503342,-16.0028741049999,219663548
-57.10726285,-16.051801639,220181698
-56.514177296,-16.153520676,221218398
-56.819822331,-16.1556258749999,221239844
-56.748111807,-16.288579528,222621766
-56.9036228369999,-16.296184051,222708060
-57.016127876,-16.3018826429999,222751190
-56.756905242,-16.3193208609999,222945642
-56.711369766,-16.392674203,223701384
-56.752830226,-16.7269653559999,227156084
-56.646279541,-16.860113258,228516431
-56.73733688,-16.97252178,229682355
-52.748785579,-15.7763080189999,217333638
-52.9393447429999,-15.8778379829999,218391555
-52.711899576,-15.9352457479999,218974648
-52.7659024989999,-16.025415482,219903078
-52.896230389,-16.099836603,220680328
-52.625065513,-16.106950786,220745234
-52.733645054,-16.6217290119999,226056814
-59.052385739,-15.1970618409999,211349640
-59.146849639,-15.22193198,211608699
-59.0651705029999,-15.219851341,211587146
-59.0288211719999,-15.2267816199999,211651939
-59.2070003819999,-15.3332105109999,212753046
-59.570672126,-15.4669842869999,214134760
-59.5640461209999,-15.523968683,214717748
-59.1214950799999,-15.5511173539999,214998655
-59.242645301,-15.6354328969999,215883869
-59.688026641,-15.7566158389999,217135992
-59.508570079,-15.8743022219999,218345230
-59.585784933,-15.946225168,219079321
-51.5867720489999,-10.795020558,165902050
-51.555241575,-10.814205364,166096393
-51.744660401,-10.8270596409999,166225855
-51.774853015,-10.854282944,166506536
-51.219358685,-10.8702520169999,166679538
-56.840652011,-11.906744438,177386482
-57.0330013939999,-11.883978838,177148878
-56.812701781,-11.8393493409999,176673959
-57.121305434,-11.8422341739999,176716996
-56.896737023,-11.7243022239999,175486359
-57.173539509,-11.6863418519999,175097571
-56.7033934099999,-11.6851555539999,175097795
-57.243853867,-11.668520214,174924801
-57.181349067,-11.623936226,174449807
-57.10442913,-11.623838618,174449844
-57.131736018,-11.6128394359999,174341871
-56.7408944589999,-11.603392898,174255689
-57.0250914439999,-11.5611837029999,173802122
-56.82899659,-11.538843411,173586295
-57.042934449,-11.533026632,173521417
-57.0927583599999,-11.4965979359999,173154329
-57.01910312,-11.4762635989999,172938444
-57.2053262919999,-11.4806687729999,172981539
-58.962697122,-15.7113298159999,216661315
-59.0946583049999,-15.7724295149999,217287420
-58.552088074,-15.8472491209999,218064991
-59.054162172,-15.938196376,218993207
-58.645872985,-15.9541717719999,219166139
-59.0358572379999,-15.958128932,219209136
-59.090538367,-15.9858309329999,219489806
-59.210915826,-16.0404257,220051140
-59.120257275,-16.047169143,220137552
-58.849680785,-16.082937317,220504745
-59.152178518,-16.144428424,221130768
-59.268564081,-16.220736292,221929617
-59.365807671,-16.233361079,222059122
-59.0498810619999,-16.250337561,222232009
-57.199367013,-15.81279648,217698574
-57.328520165,-15.605429703,215560905
-57.4230876839999,-15.566904391,215172203
-57.077790938,-15.5552222659999,215042816
-57.3522356129999,-15.544189552,214934725
-57.089055172,-15.458754997,214049579
-56.9991432689999,-15.4356163259999,213812110
-57.021491172,-15.222292054,211609715
-54.5360678009999,-15.60924684,215605424
-54.4624002699999,-15.9712719,219340875
-54.635407679,-14.950773324,208803896
-54.25922475,-15.0387289679999,209710940
-54.063924797,-15.5158072689999,214634010
-52.728875479,-11.9835767669999,178165760
-53.072170593,-11.962268192,177949676
-52.2727414,-11.866944621,176978418
-58.570823113,-15.5293232409999,214782998
-58.5035305179999,-15.6021163209999,215538751
-51.247102125,-12.911392167,187753316
-51.699336903,-12.8665651869999,187299668
-51.0442051049999,-12.8428137179999,187040877
-51.029389958,-12.7976395279999,186587453
-51.549579691,-12.776994111,186371284
-51.535986871,-12.762101849,186220146
-51.4586107119999,-12.7469242089999,186047447
-51.389071368,-12.6644371249999,185205393
-51.322979287,-12.657531024,185140648
-51.447806256,-12.5143137549999,183650741
-51.0059554489999,-12.48592905,183370256
-51.4361664099999,-12.4968349499999,183478010
-51.377744273,-12.459307242,183089382
-58.280763137,-15.2006092999999,211393193
-58.310219009,-15.200293292,211393179
-58.188751085,-15.3273022819999,212688757
-57.677532701,-14.4070460619999,203188522
-56.809235627,-13.1081757059999,189780305
-56.7433473249999,-13.1951352199999,190687200
-56.879261357,-13.208321655,190816687
-56.8265801649999,-13.2167009209999,190903081
-56.8088045389999,-13.231961836,191054233
-56.958449183,-13.3052120689999,191809881
-56.8310065979999,-13.3235865789999,192004270
-56.7754142699999,-13.380646493,192587281
-56.777800016,-13.4187623509999,192997528
-56.9542081939999,-13.6795469699999,195674851
-56.942966409,-13.7054506769999,195955553
-56.978958426,-13.7928039929999,196862400
-57.088533992,-13.791989498,196840755
-52.889106109,-10.4640263649999,162489891
-52.882626456,-10.537057369,163245614
-52.8428466619999,-10.581225607,163699065
-52.1967353119999,-10.7123819989999,165059670
-52.797033342,-10.861912837,166592415
-52.6461213379999,-10.9105651579999,167089104
-60.753070259,-9.72594479399993,154864155
-60.68878713,-9.80554749499993,155684682
-60.709912715,-9.85210441699996,156159696
-60.790219194,-9.86492772199995,156289209
-60.7049605729999,-9.91763574199996,156850642
-60.790092027,-9.92550274799993,156915377
-61.1493253359999,-10.0448857119999,158145950
-60.8816115549999,-10.0783573269999,158491550
-61.43104862,-10.3033186609999,160823223
-61.0431230309999,-10.330084901,161104104
-54.635895675,-16.813849891,228042368
-54.605501115,-16.697536145,226854823
-54.924392895,-16.3719253899999,223486318
-56.85686494,-15.466650622,214136058
-56.6988330359999,-15.239042298,211782606
-56.792895588,-15.184088877,211221169
-56.674058212,-15.1580047689999,210940529
-56.3879331369999,-15.0506482069999,209839474
-56.0627002539999,-15.0325282809999,209645302
-56.7061375649999,-15.003079046,209342706
-56.1442897859999,-14.913245036,208414519
-56.1684774779999,-14.8135264229999,207399683
-56.147416403,-14.810872892,207356509
-55.26843754,-14.5334523189999,204506786
-55.73149304,-14.4916676289999,204074724
-55.716532367,-14.4788404769999,203945179
-52.252979184,-9.89264473399993,156595579
-52.2373260319999,-9.91435317999998,156811507
-52.468860251,-9.94859918799995,157156868
-58.211330776,-14.96302924,208931738
-57.8125851619999,-15.004575802,209363769
-57.775452173,-15.1395501549999,210767267
-55.3421484639999,-13.5523146699999,194380102
-55.027085799,-13.8148517729999,197079253
-54.996176433,-13.8676048909999,197619068
-54.8853931429999,-14.2000605659999,201052249
-50.584631482,-9.90883326799997,156747521
-50.639828367,-9.93320268299993,157006599
-50.6159362779999,-9.98715009699993,157568002
-50.4243991769999,-10.1848054929999,159597742
-50.627458151,-10.4874945459999,162728485
-51.1511364099999,-10.59566627,163851018
-53.983418704,-14.846757892,207746200
-53.7342486119999,-15.074365284,210078255
-53.760630039,-15.0885921619999,210229387
-55.4816528069999,-17.321917373,233288820
-55.5207654559999,-17.2288138239999,232338753
-55.1582750859999,-16.877768896,228711470
-55.2516417539999,-16.6691805199999,226552226
-55.3497095349999,-16.583900096,225666907
-55.091362847,-16.4526600889999,224306734
-55.3593400669999,-16.457049234,224371382
-55.41468695,-16.4457700089999,224241804
-55.336785267,-16.3356118139999,223097465
-55.5403464669999,-16.3352977549999,223097368
-55.321399487,-16.277108472,222492896
-55.438313401,-16.237552141,222104184
-55.353662632,-16.126975112,220959849
-55.398728359,-16.1015615919999,220700723
-55.7617869709999,-16.057741446,220247118
-55.352431676,-16.0548924679999,220204129
-56.034326301,-16.0559317419999,220225395
-55.676400751,-16.0420464329999,220074423
-55.9808502509999,-16.045764683,220117461
-55.503860296,-16.048616523,220139281
-55.632075807,-16.046242148,220117628
-55.76682736,-16.007236242,219707315
-55.593552304,-15.9846282299999,219491478
-56.077831271,-15.966453363,219296919
-55.306645895,-15.965726564,219297287
-55.531506473,-15.949051745,219124444
-56.058913568,-15.9444066899999,219059416
-55.8682145999999,-15.938066722,218994731
-56.089605717,-15.935724942,218973033
-55.8568054679999,-15.9122454449999,218735632
-55.511235093,-15.846036601,218044853
-55.7245765499999,-15.804532653,217634503
-55.766978465,-15.798133817,217548115
-55.6708672889999,-15.792415508,217504977
-55.6978841059999,-15.7902740939999,217483372
-55.802376598,-15.7725624949999,217288994
-55.983419149,-15.7344544439999,216900252
-55.6215546449999,-15.731045454,216857241
-55.690286043,-15.7223120589999,216770840
-55.5260236669999,-15.7095965569999,216641366
-55.480753292,-15.711048799,216662980
-52.491516152,-11.1943182749999,170025689
-51.549005365,-11.3169403219999,171300068
-51.473787672,-11.337758408,171516024
-52.456463511,-11.3546554229999,171688290
-52.974320882,-11.391585726,172055107
-51.4757038349999,-11.427528604,172444479
-52.063737104,-11.4467745609999,172638526
-51.3333595719999,-11.4979243939999,173157083
-50.832245929,-11.6194017729999,174409659
-51.8740917549999,-11.6258074319999,174473937
-51.276967359,-11.6412904709999,174646958
-51.262940949,-11.6511500839999,174733333
-51.129121461,-11.671197644,174949317
-51.2453825119999,-11.720755754,175467469
-51.1830813939999,-11.7950046829999,176223219
-51.1690608559999,-11.8593126979999,176892578
-51.0686168949999,-11.971554679,178058594
-51.256568887,-11.831980895,176611840
-51.257689829,-11.878792647,177086863
-51.539263342,-11.8977779869999,177281057
-51.2091338659999,-12.065883411,179030167
-51.255503909,-12.0864624029999,179246064
-51.4216224969999,-12.1166450489999,179548273
-51.401467784,-12.181867268,180217635
-55.74022789,-11.371555074,171859456
-55.609640756,-11.4363362359999,172528870
-55.693404549,-11.442960628,172593606
-55.609267572,-11.498583762,173176631
-55.654848101,-11.5035734319999,173219793
-56.645686315,-11.493548399,173111359
-56.6576544769999,-11.4581358039999,172744289
-56.3449491069999,-11.352224527,171664839
-56.810020719,-11.0966644819999,169008800
-56.7576592039999,-11.075415408,168792905
-56.9475227039999,-11.0734905739999,168771223
-56.7643231759999,-11.0663488279999,168706534
-56.895752038,-11.049600975,168533735
-56.9638723209999,-11.018414928,168209823
-56.609225334,-10.9032868589999,167022432
-56.6869356249999,-10.86645269,166633739
-56.4865311249999,-10.7650997269999,165597419
-56.6629789049999,-10.759979782,165532559
-57.341389135,-14.4966664369999,204117138
-57.7396422909999,-14.4425205909999,203555556
-56.8440694999999,-12.421803043,182698112
-56.5720846959999,-12.468350614,183173266
-56.292587421,-12.473850668,183238176
-56.440578624,-12.6358965859999,184900689
-56.504571921,-12.809633144,186692794
-56.477924074,-12.8575992589999,187189423
-56.4918707909999,-12.892356489,187556481
-55.092509574,-10.743737412,165382166
-53.7546614189999,-15.8287744799999,217872957
-53.0884190629999,-15.860470162,218197156
-53.430291472,-16.0725182579999,220399377
-53.631427418,-16.112040593,220809528
-53.5769607789999,-16.1345612449999,221025474
-52.652187162,-16.1189428939999,220874773
-52.999864202,-16.170286129,221392814
-53.077799313,-16.20386179,221738249
-54.1248053369999,-11.3164769959999,171277244
-53.9795637839999,-11.363407507,171773930
-54.1070751679999,-11.43483422,172507997
-54.6588599519999,-11.522318797,173414597
-59.021692214,-15.003238574,209341599
-58.8937108179999,-15.1537207649999,210896284
-56.310142355,-15.4036246539999,213488559
-56.2875195999999,-15.655641219,216079610
-56.165487334,-15.7482306799999,217051309
-51.783882865,-9.81524763399995,155796900
-51.6446448949999,-10.035720795,158064126
-51.5213017419999,-10.097800278,158711945
-50.673319153,-10.1911839269999,159662399
-50.674500311,-10.2730607249999,160526078
-55.545550372,-10.082519035,158537285
-57.282039927,-14.29663772,202044335
-57.325652154,-14.2781952889999,201871578
-57.5884853979999,-14.262984692,201698716
-57.038221838,-14.2539444089999,201612611
-56.968693151,-14.226036897,201331949
-57.358456255,-14.204580618,201094250
-57.200675544,-13.4256456869999,193062102
-57.0690068659999,-13.244827732,191205253
-57.0569161409999,-13.2026553809999,190751826
-57.097760552,-13.19919721,190730215
-56.907977096,-13.0666647899999,189348418
-56.9187818039999,-12.961300034,188268812
-57.0257797739999,-12.9300304399999,187944881
-56.911050431,-12.907079788,187707424
-56.8012913329999,-12.896165405,187599517
-57.142814164,-12.88063455,187426617
-57.239828108,-12.556210527,184079811
-57.13279046,-12.49890658,183496878
-57.164869085,-12.472031031,183216167
-57.1466955189999,-12.448697984,182978663
-57.356022504,-12.192281513,180322747
-57.224514824,-12.087922072,179243210
-57.247838761,-12.057469617,178940911
-57.294894073,-12.0317458129999,178660193
-57.288582874,-11.9064909759999,177386268
-57.003026671,-9.64937779799993,154067044
-57.025203072,-9.66370599399994,154218178
-57.058582213,-9.69905827299993,154585226
-57.074107947,-9.72334046699996,154844322
-57.186284708,-9.79023834599997,155535213
-57.2005186109999,-9.80944042699997,155729534
-57.440667751,-9.82210184299993,155858971
-57.0178443359999,-9.89388616899993,156593301
-56.9947195949999,-9.97433876699995,157435400
-56.958073579,-10.258289798,160350338
-57.022659354,-10.282983138,160609411
-56.393234422,-15.379593149,213229416
-56.3647323709999,-15.376488813,213207837
-56.4000702389999,-15.3463803249999,212883940
-56.4341943709999,-15.273351976,212149796
-56.408618804,-15.270002414,212106624
-56.261341465,-15.168190868,211048687
-56.435091605,-15.1469310589999,210832684
-56.334297125,-15.1422454569999,210789548
-56.414018711,-15.116835803,210530406
-56.364646229,-15.09649644,210314509
-56.290229032,-15.0225394939999,209558825
-52.786187721,-13.756365875,196475749
-52.5850348709999,-13.754569702,196454253
-52.7787381009999,-13.7950634549999,196886000
-52.4971442529999,-13.814473735,197080463
-52.6517013009999,-13.9176634369999,198138397
-52.2589935629999,-13.940666302,198376097
-52.8821490409999,-13.9939661349999,198937191
-52.9200819869999,-14.0130708259999,199131501
-52.378958728,-14.062651692,199649967
-52.263721413,-14.094865843,199973902
-52.2932795409999,-14.15079703,200556872
-52.2569622939999,-14.155460412,200600074
-52.2701089619999,-14.1909001249999,200967131
-52.2874255479999,-14.222860081,201291003
-52.316868749,-14.2589275039999,201658053
-52.3296352479999,-14.314966693,202241031
-56.5334482229999,-10.5802890329999,163675709
-56.5343267439999,-10.543614928,163308644
-56.501663186,-10.474566651,162596124
-56.486558717,-10.470603103,162552947
-56.3280634559999,-10.456533094,162401879
-56.288852441,-10.4353594949999,162185978
-56.6825806149999,-10.3638200959999,161451661
-56.397679351,-10.3364164839999,161171102
-56.137437215,-10.307202844,160868938
-56.655318692,-10.284021453,160631178
-56.348081097,-10.2477745849999,160242669
-56.1575424449999,-10.245533565,160221168
-56.8197591919999,-10.236945723,160134484
-56.835468673,-10.1456471299999,159206020
-56.5452169339999,-10.112379367,158860687
-56.024690041,-10.109241708,158817752
-55.95350243,-10.015697852,157846146
-56.016023554,-9.97302335599994,157414276
-56.355809048,-9.94441387099994,157111826
-56.412155524,-9.92520030799994,156917471
-56.344592846,-9.91425119999997,156809543
-56.292684629,-9.86872365099993,156334544
-56.327481596,-9.74140831899996,155017415
-56.032790092,-9.67393056299994,154326612
-56.165037274,-9.65680595499998,154153813
-56.243056732,-9.61663376999996,153743528
-56.044439293,-9.49275704299993,152448103
-55.9973375129999,-9.47336242599994,152253797
-55.977620942,-9.43522986799996,151865150
-53.1417465599999,-16.961761236,229576115
-53.4157373259999,-17.202246234,232059063
-53.297553434,-17.2871359919999,232922800
-53.605633885,-17.3345046589999,233419269
-53.648975552,-17.8948810589999,239205904
-52.009298515,-11.7887025379999,176158048
-51.3733838639999,-11.807027134,176352680
-51.369135598,-11.8268376729999,176547010
-51.402901169,-11.8461896919999,176762914
-51.823880695,-11.842429957,176719529
-51.558921542,-11.8515252299999,176806023
-51.7668899509999,-11.8960779839999,177280948
-53.368501177,-16.4951635059999,224760990
-53.196767607,-16.63128425,226164552
-53.327538078,-16.7732447679999,227632746
-53.7845388229999,-16.855724095,228474615
-53.4378082969999,-16.913153269,229079357
-56.8554250179999,-15.0119030669999,209450595
-56.818926824,-14.9371506099999,208673300
-56.7380058589999,-14.8392901669999,207658515
-56.667561857,-14.813789474,207399445
-56.7865890149999,-14.7742425179999,206989140
-56.7411103869999,-14.754530874,206773241
-57.3115504479999,-9.69186698699997,154520329
-57.433782003,-9.64039314599995,153980470
-57.1634616819999,-9.60150624599993,153570351
-57.1813952489999,-9.47386108799998,152253231
-57.213760641,-9.47702259799996,152296399
-57.3399505639999,-9.41832955899997,151691763
-57.300207542,-9.38661703399993,151367902
-57.612817832,-9.36477839599996,151130241
-57.83624352,-9.33420523299998,150827846
-57.1488555249999,-9.27912349699994,150245190
-57.602496582,-9.24364494299994,149877910
-57.103662554,-9.14260374799994,148841732
-57.5771167239999,-9.12870568699998,148690362
-57.847458305,-9.11724686699995,148582272
-57.560904551,-9.01931444199994,147567585
-51.394749541,-14.45723521,203709734
-51.3940277099999,-14.485745945,204012022
-51.435914179,-14.4953965139999,204119962
-51.702615442,-15.094817995,210295147
-51.7377896149999,-15.137151467,210726970
-52.011693629,-15.548982865,214980463
-53.2057424779999,-16.6593191069999,226445244
-53.1018824559999,-16.779652175,227697630
-58.4141997739999,-15.181234907,211177209
-60.147887586,-9.55281950299997,153072308
-60.186879059,-9.61804429399996,153741642
-60.17528184,-9.65907034999998,154173487
-60.407890967,-9.79741686899996,155598448
-59.2115015379999,-9.93989747199993,157067276
-60.2055189449999,-9.97564142199997,157433865
-60.20258367,-10.0039066749999,157736154
-59.1599101049999,-10.0165649429999,157866205
-59.607977761,-10.008470372,157779623
-59.238785714,-10.019498029,157887759
-59.5111019829999,-10.065513627,158362653
-59.5607622219999,-10.1732241509999,159485413
-59.4800956519999,-10.2118527129999,159874108
-59.561013346,-10.243450727,160197949
-59.634485355,-10.260160442,160370650
-59.428801106,-10.2725295019999,160500300
-59.501736519,-10.3056957429999,160845737
-59.001059558,-10.312738635,160910753
-59.049656835,-10.3733114469999,161536898
-59.177009003,-10.37504962,161558429
-59.217106535,-10.408190029,161903881
-60.231803816,-10.430794358,162140908
-59.432490247,-10.4467294679999,162314026
-58.86203914,-10.503058476,162897283
-59.064792594,-10.5352356339999,163221066
-59.1500737929999,-10.796596617,165920025
-55.616072803,-17.342602061,233504675
-56.4661933149999,-16.8670460869999,228602885
-55.748060601,-16.782555036,227717956
-56.1019624749999,-16.593351651,225774507
-55.672846705,-16.385974172,223637104
-55.700750679,-16.3845214949999,223615499
-57.472092598,-15.554907521,215042628
-57.5046203379999,-15.452131091,213984604
-56.9650472709999,-15.332274991,212754118
-57.4337848499999,-15.2693872099999,212106134
-57.4478961999999,-15.2594111349999,211998167
-57.261165819,-15.2038639479999,211415273
-57.262615368,-15.102684919,210378856
-57.220523644,-15.085754219,210206140
-56.9619741609999,-15.087189747,210227856
-57.666672386,-15.03509251,209687719
-57.63212068,-14.9796302409999,209104751
-57.6997439049999,-14.976428095,209083127
-57.75729899,-14.9160332819999,208456931
-57.496363555,-14.8974382279999,208262728
-52.325879325,-15.129780705,210661913
-52.295189603,-15.13423682,210705111
-52.267366066,-15.148631431,210856269
-53.2318999519999,-15.296339561,212388839
-53.216818374,-15.396375049,213403671
-53.064805651,-15.4236351389999,213684439
-52.4917143489999,-15.697828085,216513265
-51.592604174,-12.030486862,178662919
-51.867973101,-12.118455888,179569652
-51.190676078,-12.3896708419999,182376935
-51.152732677,-12.4270155039999,182744018
-57.6817491969999,-12.501197111,183518208
-57.871528638,-12.437987958,182870357
-57.879566204,-12.402833184,182503289
-57.837353923,-12.342763872,181877141
-58.1320703379999,-12.333000227,181790632
-57.872378512,-12.3193063599999,181639612
-57.729487681,-12.3255578709999,181704457
-57.93318576,-12.303589842,181466847
-58.15068402,-12.2444958889999,180862167
-58.3076463789999,-12.075763292,179134732
-58.278561968,-12.056522139,178918826
-57.9083656879999,-11.9913706319999,178249651
-57.9507251539999,-11.939544167,177709831
-58.1345242909999,-11.855163021,176846063
-58.3357060929999,-11.778682938,176047063
-58.389218081,-11.7539597009999,175809525
-58.316224521,-11.6457697559999,174686776
-58.280009604,-11.532725522,173520826
-58.292047591,-11.5222529609999,173412860
-57.645683429,-16.6743558489999,226594265
-58.24374775,-16.649790778,226356467
-57.73833566,-16.628239331,226119197
-57.764574872,-16.6024331419999,225860080
-58.13548152,-16.512951925,224931447
-57.679013067,-16.4996568449999,224802113
-57.5693563519999,-16.4699467899999,224499877
-58.1909716229999,-16.457939156,224370028
-58.153890898,-16.454344447,224326862
-57.682222065,-16.4240642619999,224024799
-57.773909622,-16.4142290629999,223916796
-57.3870859789999,-16.374346364,223506733
-57.467785098,-16.342723828,223182814
-57.682292005,-16.304951312,222794055
-58.739182307,-16.2868675679999,222599222
-58.578852325,-16.2267167369999,221973131
-58.240844361,-16.198864622,221692596
-57.5124184699999,-16.189526891,221606577
-58.6434703629999,-16.162514372,221325340
-58.692435357,-16.115635638,220828700
-58.1215029099999,-16.090994329,220591461
-57.365422574,-16.0498900159999,220159983
-58.053452767,-16.039174121,220051694
-57.39343351,-16.033432444,219987233
-58.2958206119999,-16.0125267299999,219770882
-57.236218798,-16.007491079,219728205
-57.499259631,-16.0126008829999,219771263
-57.2551162669999,-15.95041773,219123620
-57.4998163769999,-15.9418422689999,219037135
-57.461476148,-15.92806884,218907601
-57.2742861899999,-15.8986898759999,218605402
-57.5461661209999,-15.891665298,218518904
-57.573132944,-15.839659718,217979092
-57.959878971,-15.827038944,217849355
-57.499724385,-15.810975073,217698431
-57.6112451389999,-15.76890363,217244945
-57.55969468,-15.739076677,216942682
-57.547925613,-15.664388039,216186968
-53.1605535969999,-14.010307891,199109794
-53.106456641,-14.6422247639999,205630603
-52.8001775279999,-14.7127058749999,206343286
-54.748822575,-15.0275173589999,209602746
-55.0342211239999,-15.543886518,214935834
-51.723750103,-11.0870529339999,168924865
-51.7121211639999,-11.1082056609999,169140790
-51.605064493,-11.1408607879999,169464721
-52.000564082,-11.136940699,169442940
-51.716772087,-11.1554007,169615812
-52.069423968,-13.7348082199999,196260171
-52.371084471,-13.673758188,195633859
-52.751457761,-13.644245885,195331389
-52.899901827,-13.620244842,195072214
-51.722595102,-13.584523298,194705713
-51.764079436,-13.549001635,194338629
-51.960466066,-13.317452094,191941823
-52.636557426,-13.309983928,191876724
-52.799943121,-13.2593876459999,191358438
-55.714892197,-10.2305819869999,160070236
-55.67570389,-10.218564869,159940703
-58.514633096,-10.9208041909999,167194257
-55.702171151,-15.415822131,213618402
-55.441771659,-15.4332645719999,213791263
-55.668369475,-15.36307525,213057026
-55.43735485,-15.230771868,211696841
-55.347183273,-15.216252578,211545740
-55.647789562,-15.174973899,211113756
-55.718554206,-15.176838753,211135314
-55.61886809,-15.137919981,210746706
-55.39115333,-15.1345150459999,210703631
-55.4093864349999,-15.1078008339999,210422926
-55.243234168,-15.056230785,209904798
-55.8592024719999,-15.0517434349999,209861319
-55.847332826,-15.046183426,209796549
-55.581472409,-15.003461971,209343244
-55.4384336799999,-14.977981744,209084208
-55.592157301,-14.965550299,208954583
-55.9168118489999,-14.885569346,208133932
-55.1551373619999,-14.8793023059999,208069520
-55.515108724,-14.736431175,206601092
-55.4482157049999,-14.654221343,205737444
-55.450012403,-14.6203442739999,205391971
-54.975332959,-11.1846658499999,169916542
-54.991419,-11.1869125289999,169959718
-55.373404755,-11.290562732,171017543
-55.335911521,-11.2892697729999,170995969
-55.362153521,-11.3149099419999,171276653
-55.0756440009999,-11.3271502859999,171406342
-55.195006026,-11.338622852,171514245
-55.2851296699999,-11.347119864,171600570
-55.2965290939999,-11.3663392509999,171794892
-55.342489563,-11.396955487,172118750
-55.334872963,-11.5089741369999,173284722
-51.3173597369999,-14.900396068,208287275
-51.189531984,-14.727417316,206495200
-51.202989535,-14.589817196,205091714
-51.1372332829999,-14.329329243,202392745
-51.425319111,-14.101003614,200039079
-51.232361893,-14.1000456269999,200017580
-51.2078542589999,-13.898141864,197944759
-51.340272622,-13.860214078,197556040
-51.3692149399999,-13.8567220539999,197512842
-51.1817076959999,-13.8337113059999,197275420
-51.3487138629999,-13.806548812,196994644
-51.091533016,-13.691322973,195807207
-50.767332336,-13.4382164629999,193194730
-50.663036722,-13.3341977769999,192115180
-50.779190569,-13.301178056,191769652
-51.0796093669999,-13.2046602189999,190776277
-50.968201813,-13.027959192,188962602
-50.8159249079999,-13.028206613,188962675
-55.475079762,-10.909889415,167087751
-55.4812572399999,-10.9585708619999,167584364
-61.4434185709999,-8.92448393199993,146594089
-58.986728516,-9.08298800299997,148214664
-61.146860896,-9.06835950699997,148062487
-60.9821773899999,-9.07019953799994,148084157
-59.008494045,-9.08029610199998,148193061
-59.0975401329999,-9.13396960599994,148754411
-60.6302238219999,-9.19404015299995,149379846
-60.416274486,-9.22368623099993,149682236
-60.7290612159999,-9.22530236899996,149703678
-61.161714269,-9.24716712799994,149919392
-61.433248217,-9.23353158799995,149768118
-60.2435572799999,-9.26893550499994,150135751
-60.200453098,-9.29618142499993,150416467
-60.512155799,-9.30102358799996,150481094
-60.1524710039999,-9.30427143399993,150502858
-60.677707072,-9.32732849999996,150740119
-60.112964253,-9.32791545399994,150761981
-59.066050229,-9.35861120999994,151064770
-60.8451940969999,-9.41131763299995,151603719
-59.4449084519999,-9.46724457599993,152187373
-60.59804222,-9.53922205499993,152942541
-59.6914895039999,-9.64555261199996,154022575
-59.0144188099999,-9.76659739099995,155275234
-59.1772990159999,-9.95517078599994,157240028
-59.5810249849999,-14.034285396,199344235
-59.5577521979999,-13.9636606019999,198610119
-59.6081665899999,-13.949894625,198480542
-59.59002872,-13.926229555,198221447
-59.9466843869999,-13.9232207539999,198199685
-59.463375883,-13.7885950369999,196818028
-60.4870785319999,-13.7543650549999,196450474
-59.782734333,-13.705113636,195954195
-60.303731602,-13.6687693069999,195565290
-60.338206444,-13.658203025,195457313
-60.568689718,-13.6408571859999,195284467
-60.582471492,-13.5847395129999,194701477
-59.987956879,-13.24699695,191225449
-60.0577239839999,-13.20643365,190793575
-60.057700462,-13.1860241919999,190577655
-60.032393852,-13.1699496009999,190426524
-60.152450992,-12.987654656,188547962
-59.987208126,-12.8729611279999,187360481
-60.019232524,-12.6441859459999,184985346
-51.826030814,-10.1416728799999,159165232
-51.903263253,-10.1658750309999,159402707
-51.8925829099999,-10.1888401479999,159640224
-51.4950323589999,-10.194076057,159705190
-51.62345199,-10.312645001,160914281
-51.9524613139999,-10.400693066,161842579
-51.303939944,-10.5676093989999,163548657
-51.532327153,-10.6401555489999,164304268
-51.4289005909999,-10.70047907,164930486
-59.431946822,-14.5325768459999,204483203
-59.219769705,-14.8161199899999,207419816
-59.317292976,-14.816468384,207419770
-58.834081801,-9.17288237499997,149143193
-58.831263419,-9.73675291299998,154973034
-58.9390470769999,-9.73146636499996,154929798
-58.898712561,-9.87456103699998,156398074
-55.97056085,-15.710711261,216662746
-55.5961172099999,-15.6836210189999,216382229
-55.573560958,-15.6646301719999,216187912
-55.5920359319999,-15.646311383,215993575
-55.670698821,-15.63920998,215907169
-55.70751438,-15.6368539219999,215885560
-55.613081925,-15.59560393,215475357
-55.6324768969999,-15.5898955,215410572
-55.781281943,-15.581990638,215324132
-55.985614336,-15.2837337839999,212236379
-56.2660199009999,-15.2236695569999,211631669
-55.910230284,-15.212323489,211502287
-56.905506811,-14.855889987,207831171
-56.851040799,-14.820811395,207464133
-56.926299586,-14.6281281679999,205477633
-56.4940397999999,-14.345092854,202562920
-56.069323928,-14.3305165909999,202411979
-56.3938357019999,-14.319878068,202303863
